	Host	TYPE	Lineage	FD21772173	FD21772179	FD21772189	FD21772205	FD21772244	FD21772261	FD21772298	FD21772337	FD21772351	FD21772578	FD21772697	FD21772699	FD21772702	FD21772766	FD21772802	FD21772880	FD21772908	FD21772934	FD21773059	FD21773106	FD21773116	FD21773174	FD21773221	FD21773259	FD21773309	FD21773313	FD21773369	FD21773537	FD21773589	FD21773630	FD21773653	FD21773675	FD21773737	FD21773746	FD21773783	FD21773819	FD21773832	FD21773841	FD21773846	FD21773847	FD21773965	FD21774021	FD21774042	FD21774045	FD21774113	FD21774123	FD21774318	FD21774401	FD21774408	FD21774415	FD21774498	FD21774517	FD21774522	FD21774524	FD21774545	FD21774702	FD21774708	FD21774709	FD21774719	FD21774760	FD21774779	FD21774818	FD21771986	FD21772050	FD21772081	FD21772250	FD21772292	FD21772346	FD21772347	FD21772392	FD21772426	FD21772472	FD21772506	FD21772806	FD21772808	FD21772863	FD21772902	FD21772906	FD21772910	FD21772976	FD21773016	FD21773025	FD21773044	FD21773104	FD21773140	FD21773306	FD21773308	FD21773335	FD21773336	FD21773352	FD21773450	FD21773461	FD21773511	FD21773545	FD21773644	FD21773669	FD21773744	FD21773752	FD21773775	FD21773858	FD21773873	FD21773934	FD21773988	FD21774007	FD21774037	FD21774064	FD21774070	FD21774163	FD21774168	FD21774169	FD21774233	FD21774370	FD21774444	FD21774492	FD21774523	FD21774611	FD21774623	FD21774626	FD21774642	FD21774681	FD21774695	FD21774821
NODE_6240_length_696_cov_7.928903_g6222_i0	species:Acanthamoeba	-	"superkingdom:Viruses;clade:Varidnaviria;kingdom:Bamfordvirae;phylum:Nucleocytoviricota;class:Megaviricetes;order:Imitervirales;family:Mimiviridae;subfamily:Megamimivirinae;genus:Tupanvirus"	0	4.302401519	0	0	0	0	0	0	0	0	0	0	0	0	0	28.49566104	0	0	0	17.58908025	203.6732405	1.77079156	0	0	0	4.787390054	0	0	0	0	27.50778023	1.17061943	0	0	0	0	0	0	0	0	247.0145783	0	0	0	0	0	0	0	0	0	0	0	0	0	6.454899738	0	0	0	6.471398934	0	0	0	0	0	0	0	0	0	0	1.310236361	0	0	1.367533149	0	10.62712643	0	26.29677808	0.641413603	0	0	0	0	0	0	0	11.4947893	0	25.88054812	30.03810795	0	0	12.00459209	0	5.011235521	0	5.562975267	0	15.85659735	1.726335764	0	24.27987952	1.899568966	0	0	0	0	0	0	53.01693685	0	0	4.260166457	24.21346598	0	0	0	0	0	0	0	0	0
NODE_1910_length_912_cov_11.023175_g1906_i0	species:Helicobacter	temperate	"superkingdom:Viruses;clade:Duplodnaviria;kingdom:Heunggongvirae;phylum:Uroviricota;class:Caudoviricetes;genus:Schmidvirus"	0	7.114058652	0	6.302760407	67.52223391	0	0	0	0	0	0	0	0	0	0	0.3594494	0	0	0	0	38.51784447	7.207432313	0	0	0	9.986327675	0	0	0	0	0	7.146939679	0	0	0	0	8.072257627	5.885270314	0	19.33927117	6.684791686	2.937816036	0	0	0	0	0	0	0	0	0	0	0	0	4.926107695	0	0	0	0	0	0	0	0	2.472894309	0	0	0	0	0	0	0	0	0	0	0	0	5.285555569	0.293699913	0	0	0	5.11273457	0	0	0	42.39963947	0	43.07749128	360.082589	0	0.9841626	13.02954557	0	0.382436395	0	1.061357123	0	26.84610997	25.29536193	0	61.32025613	0	0	0	0	0	0	0	24.27617635	0	0	1.625589832	0	0	0	0	0	0	0	0	0	0
NODE_436_length_2138_cov_25.359502_g429_i0	species:Streptococcus	-	"superkingdom:Viruses;clade:Varidnaviria;kingdom:Bamfordvirae;phylum:Nucleocytoviricota;class:Megaviricetes"	0	50.65484145	0	3.286004179	0	0	0	0	0	0	0	1.704658833	0	182.039783	6.067937201	0.306658422	0	0	14.43027628	0	0	26.32499482	0	0	0	147.2241119	0	0.39229497	0	0	0	0	0	0	0	0	2.29557186	3.676032801	0	0	0	19.59510055	0	28.0137632	0	0	0	0	0	0	37.01634344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.861975494	2.944891107	0	2.959218903	0.167043543	0	0	9.608918659	0	0	0	0.227737726	36.08346928	0	27.09105084	22.03346837	0	15.69044264	2.518456364	0	0	0	7.696576632	0	56.43413491	4.664497867	0	66.4733823	0.19324427	0	0	0	0	3.513421754	0	0	0	0	4.853959537	0	0	0	0	0	0	0	17.85139722	0	0
NODE_44_length_701_cov_19.352761_g43_i0	species:Acanthamoeba	-	"superkingdom:Viruses;genus:Pandoravirus"	0	0.35597616	19.74787077	4.555490166	1.514591896	0	2.698458847	0	8.985888217	8.098494014	0	2.599543926	0	0	0	0.233821578	0	24.14548772	2.588900788	0	0	0	0.884389222	0	12.30553165	0	0	0.854622626	7.883545791	0	5.462315276	3.486809373	3.179060641	3.130415609	0	0	0.777925604	1.640727489	0	3.774054631	56.81977572	3.822094472	38.19815282	0	5.355870852	4.627575757	31.70415023	16.86216483	0	0	79.7643312	0	0	13.83808438	0	0	0.465510458	5.727785122	16.06310149	18.78349665	35.63858907	0	0	45.04124755	11.56367971	0	5.429619844	7.680167563	0	5.203563522	0	0	0.407333697	7.098615559	0.261603141	0	5.694601773	0.127367723	0	0	0	0.116695796	10.60051469	0	0	3.260800224	0	5.537920426	5.8098421	0	0.320098535	1.854061584	8.135456145	0	3.521660808	1.380824103	1.946091672	0.132298298	3.770849246	0	0	2.357524965	0	117.9025346	5.929757094	0	1.85738553	1.779652647	0	0	0	0	14.22820453	45.60890676	0	9.047217078	0	5.125961791	2.330666742	2.833594183	16.04203018	0
NODE_2717_length_602_cov_74.542495_g2707_i0	species:Aeribacillus	temperate	"superkingdom:Viruses;clade:Duplodnaviria;kingdom:Heunggongvirae;phylum:Uroviricota;class:Caudoviricetes;genus:Kamchatkavirus"	0	6.217756348	0	0	0	0	0	0	0	0	0	0	0	0	0.478894416	1.36136982	0	0	0	0	10.32789644	1.023646948	0	0	141.8590683	4.796933025	0	0	0	0	0	1.804542909	0	0	0	0	0	0	0	0	0	0.809208162	0	299.9683226	0	0	0	0	0	0	0	0	0	0	54.10535561	0	0.180688168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.53199172	0	0	0	0	0	0	0	0	0	0	0	39.23612939	0	31.72731647	1.127546875	0	5.031980866	0	0	0	0	6.029636813	0	11.24601466	60.67525352	0	70.4806503	0	0	0	0	0	26.12040369	0	14.71087896	0	0	0	0	0	0	0	0	0	0	1.885476528	0	0
NODE_350_length_1403_cov_35.057607_g349_i0	species:Vermamoeba	-	"superkingdom:Viruses;clade:Varidnaviria;kingdom:Bamfordvirae;phylum:Nucleocytoviricota;class:Megaviricetes;order:Imitervirales;family:Mimiviridae;subfamily:Klosneuvirinae;genus:Fadolivirus"	0	18.67542783	0	0	0	0	0	0	0	0	0	0	0	0	14.58938356	0	0	0	0	0	27.91844621	1.171271965	0	0	0	0.949971056	0	0	0	0	0	0	0	0	0	0	218.4412879	0	0	0	39.97724602	10.24285656	0	0	0	0	0	0	0	0	163.0937637	0	0	0	0	0	0	0	0	0	0	0	0	0	48.69791559	0	0	0	0	0	0	0	24.08339918	0	0	0	0	0.827300112	0	0	0	0	133.4712845	0	0	0	0	0	9.289121738	0	0	0	0	0.124298643	0	0	0	0	0	0	0.086652939	0	0	0	0	0	11.70746587	0	0	0	0	4.226765294	0	0	0	0	0	55.20709969	0	0	26.04971865	0
NODE_434_length_1313_cov_12.785601_g433_i0	-	-	"superkingdom:Viruses;clade:Varidnaviria;kingdom:Bamfordvirae;phylum:Nucleocytoviricota;class:Megaviricetes"	0	82.102797	0	0	0	0	0	0	0	0	0	0	0	0	0	112.1022207	0	0	27.64386067	0	42.38055843	44.74316891	0	0	0	4.060348488	0	19.34610475	0	0	0	84.39158628	0	0	0	0	90.1262065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.777309917	0	0	0	0	0	0	0	0	0	0	12.88563619	0	0	7.744164147	0	0	0	0	0	0	0	13.77378384	113.7397582	0	34.77021088	1.757702166	0	0	0	0	0	0	34.83320728	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81.4640097	0	0	0	0	0	0	0	0	0
NODE_119_length_612_cov_42.042629_g118_i0	genus:Equus	-	"superkingdom:Viruses;clade:Varidnaviria;kingdom:Bamfordvirae;phylum:Nucleocytoviricota;class:Pokkesviricetes;order:Chitovirales;family:Poxviridae;subfamily:Chordopoxvirinae;genus:Orthopoxvirus"	0	6.019014796	0	36.24704541	1.443087851	0	0	0	35.08538463	0	78.19634872	0	0	2.145011043	0	0.433876797	0	15.78730893	0	0	0.994788479	7.07089979	6.440162594	0	28.14111215	4.058542301	40.1614101	0.886789929	85.42942989	0	0	11.93138063	0	0	0	0	0	3.934966826	0	0	10.63266652	0	8.976636028	0.743585694	0	0	0	0	0	0	32.14339789	18.62621693	0.666156774	0	7.16086239	0	1.726928413	58.49656418	89.18861098	0	0	0	0	0	0	0	0	0	0	0	0	0	0.772468157	0	0.344499627	0	2.526598538	0	0	0	9.711536585	0.212137972	11.67538958	0	0	4.191325371	0	4.794022845	8.749245462	0	2.185452694	1.448402785	5.174728596	0	2.718668808	1.421786432	0	0.099618423	7.006678349	61.52139956	0	4.044929489	0	38.65984973	0	0	7.379926128	5.054627183	0	0	0	0	20.32812711	0	0	0	7.197048516	2.274200644	0	8.243689449	0	0
NODE_662_length_1547_cov_24.670227_g529_i0	species:Escherichia	virulent	"superkingdom:Viruses;clade:Duplodnaviria;kingdom:Heunggongvirae;phylum:Uroviricota;class:Caudoviricetes;genus:Nesevirus"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.643326374	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	810.7479549	0	0	0	0	0.299965758	0	0	0	0	0
NODE_4776_length_568_cov_27.886320_g4774_i0	-	virulent	"superkingdom:Viruses;clade:Duplodnaviria;kingdom:Heunggongvirae;phylum:Uroviricota;class:Caudoviricetes"	0	120.8156765	0	0	0	0	0	0	0	0	0	0	0	0	17.25706146	0	0	0	142.1821578	0	0.54730578	0	0	0	0	174.4228253	0	32.27494384	0	0	0	0	0	0	0	0	0	0	0	0	0	92.19701799	0	0	0	0	0	0	0	0	0	0	0.431468724	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.16101501	0	0	0	0	0	0.904219546	0	0	0	0	0	0	0	0	0	2.962883882	0	0	0	0	0	0	0	169.0179971	0	0.214038861	0	0	0	0	0	0.705323541	0	0	0	0	0	0	0	0	0	46.15960758	0	0	0	0	0
NODE_551_length_1524_cov_76.229831_g548_i0	species:Pseudomonas	-	"superkingdom:Viruses;clade:Duplodnaviria;kingdom:Heunggongvirae;phylum:Uroviricota;class:Caudoviricetes;genus:Casadabanvirus"	0	19.32128346	0	0	0	0	0	0	0	0	0	0	0	1.731398443	0	0	0	0	29.17524711	14.05741453	12.23896389	1.213061935	0	0	0	5.10152326	0	0	0	56.31844401	0	7.662794905	0	0	0	0	0.17891268	0.314454826	0	0	0	1.75806314	0	20.53654356	0	0	0	0	0	0	0	0	0.045945676	0	12.52860461	0	0	0	152.5746949	0	0	0	0	0	0	0	17.48237833	0	0	0	0	0	0.06245427	0	0	6.929351163	0	10.36968827	0	0	2.359039971	0	0	0	0.547697704	12.49902098	0	6.826758757	0	0	3.901778495	5.96973766	0	0	0	6.351428454	0	38.39871301	111.4016702	0	229.4271877	0	0	0	0	0	13.14382451	0	1.291331165	0	0	0	0	0	0	0	0	0	0	10.61322861	0	0
NODE_8833_length_552_cov_4.250497_g8824_i0	species:Prymnesium	-	"superkingdom:Viruses;clade:Varidnaviria;kingdom:Bamfordvirae;phylum:Nucleocytoviricota;class:Megaviricetes;order:Imitervirales;family:Schizomimiviridae;genus:Biavirus"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92.05605919	0	6.758036583	0	0	0	0	61.97241734	0	0	0	0	0	0	0	0	0	0	5.433500303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	587.7602243	0	0	0	0	0	0	0	0	0	0	0	6.556551659	0	10.40848131	0.245935949	0	14.22756802	0.336360551	0	0	0	0	0	3.024166538	4.57103687	0	11.01214429	0	0	0	0	0	0	0	0	0	0	8.057271343	0	0	0	0	0	0	0	0	0	0
NODE_3149_length_667_cov_12.152104_g3148_i0	species:Neisseria	-	"superkingdom:Viruses;clade:Varidnaviria;kingdom:Bamfordvirae;phylum:Nucleocytoviricota;class:Megaviricetes;order:Imitervirales;family:Mimiviridae;subfamily:Klosneuvirinae;genus:Fadolivirus"	0	9.35304678	0	0	0	0	0	0	0	25.5339324	0	0	0	0	0	0	0	0	206.7860246	0	43.34464843	0.615927499	0	0	0	65.94109431	0	0	72.49729984	0	0	0	0	0	0	0	0	0	0	0	0	23.73636836	0	3.375760939	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37.28851067	0	0	0	0	0	0	1.426598018	0	0	0	0	0	1.426991112	13.42883525	0	0	0	0	0	0	0	6.009571069	0	0	0	11.13780826	0	0	13.84025753	0	10.42887744	0	17.95532982	1.045823065	78.0331221	14.14930666	5.454113991	5.978812007	42.15261586	0	4.192209414	0	0	0	0	0	0	0	92.20336843	0	0	0	0	5.942206433	0	0	0	0	0	0	0	0
NODE_1556_length_520_cov_9.375796_g1538_i0	-	-	"superkingdom:Viruses;clade:Varidnaviria;kingdom:Bamfordvirae;phylum:Nucleocytoviricota;class:Megaviricetes;order:Algavirales;family:Phycodnaviridae"	0	0	0	0	0	0	0	0	0	0	21.70663163	0	0	0	0.737979063	0	0	0	0	0	0	0	0	0	0	0	87.37861435	0.756842975	0	0	0	0.780599793	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.290529283	0	0	0	5.10993117	0	0	0	0	0	0	11.89261324	52.92641696	85.62784508	0	0	32.1863144	8.479087362	0	0	0.776429092	0	0.516556276	0	0.384542667	0	0	0	0	0	3.788042168	0	0	12.40605164	0	1.708360627	12.35308366	0	0.001484506	0.583000437	3.656244062	0	19.09210112	0	0.339883658	0.311855883	7.125104223	5.171709596	0.673703063	4.052393157	0	227.7771995	69.3285726	0	4.931125341	0.723562261	15.70631747	0	55.01662282	0	8.148922007	0	0	43.88866313	1.124490905	1.135251907	0	0.529958047	5.366173654	0
NODE_498_length_668_cov_26.284330_g488_i0	species:Pseudomonas	virulent	"superkingdom:Viruses;clade:Duplodnaviria;kingdom:Heunggongvirae;phylum:Uroviricota;class:Caudoviricetes;genus:Serwervirus"	0	30.6320683	0	0	0	0	0	0	0	0	0	0	0	0	3.021049506	0	0	0	536.5671286	0	0	37.82283529	0	0	0	2.992835459	0	1.076210409	0	0	3.057152103	0	0	0	0	0	95.5136591	0	0	0	0	0.729256458	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.61216267	0	0	0	0	0	0	0	0	0	1.819971153	0	0	0	0	0	76.76623161	0	0	0	0	0	0	0	0	0	0	0	0	9.98272322	0	0
NODE_7135_length_544_cov_12.616162_g7127_i0	-	-	"superkingdom:Viruses;clade:Duplodnaviria;kingdom:Heunggongvirae;phylum:Uroviricota;class:Caudoviricetes;order:Crassvirales;family:Steigviridae;subfamily:Asinivirinae"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.755190518	0	0	0	1.633344842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	751.5211945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51.8231467	0	1.141788888	0	0	0	0	0	0	0	0	0	0	6.405213429	0	1.340890511	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_109_length_1819_cov_81.984181_g108_i0	-	-	"superkingdom:Viruses;clade:Varidnaviria;kingdom:Bamfordvirae;phylum:Nucleocytoviricota;class:Megaviricetes"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.09010936	8.048497348	0	0	18.50769631	45.97248195	0	0	0	0	0	0	1.844368654	0	0	0	0	0	0	0	0	0	0	0	47.75385948	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.234912099	0	171.4435692	0	22.28523525	0	0	0	342.2154552	0	0	0	0	0	0	0	0	0	0	0	118.0216073	0	0	0	0	0	0	0	0	0	2.867960764	0.31415901	0	1.024408722	0	0	6.414640891	23.98718567	0	0.958719055	0	0	0	0.305907995	0	0	1.871398595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_6620_length_501_cov_38.971239_g6617_i0	species:Aeribacillus	temperate	"superkingdom:Viruses;clade:Duplodnaviria;kingdom:Heunggongvirae;phylum:Uroviricota;class:Caudoviricetes;genus:Kamchatkavirus"	0	25.90028539	0	0	0	0	0	0	0	0	0	0	0	0	33.37540407	0	0	0	123.1614	0	0	0	0	0	0	195.5319167	0	31.56883866	0	0	0	0	0	0	0	0	0	0	0	0	0	87.99694588	0	119.0983283	0	0	0	0	0	0	3.434042449	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25.98852278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.135176664	85.23819482	4.553257292	0	0	53.6144233	0	0	0	0	0.485325641	22.2659057	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_107_length_1370_cov_16.789553_g103_i0	species:Acanthamoeba	-	"superkingdom:Viruses;clade:Pithoviruses;genus:Pithovirus"	0	14.75378273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31.65900833	69.54600092	0	0.907648709	19.64156828	0	0	0	6.161405945	0	2.973587689	0	0	0	106.8493566	0	0	0	0	87.76959825	0	0	0	0	0	0	0	0	0	0	0	0	0	2.197661837	0	0	0	0	0	0.158794565	0	0	0	0	0	12.34938498	0	0	0	0	0	0	0	0	3.162248254	0	0	0	0	0	0	0	0	0	0	0	0	0	121.7992189	0	24.48262071	8.422857457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	303.5119907	0	0	0	0	0	0	0	0	0
NODE_63_length_23958_cov_24.312811_g43_i0	-	-	"superkingdom:Viruses;clade:Duplodnaviria;kingdom:Heunggongvirae;phylum:Uroviricota;class:Caudoviricetes"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.36995278	0	0	2.244347948	0	0	1.107340549	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.900168291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.737110696	0	0	3.25229029	0.009919764	0	0	0	0	0	0	1.400675625	0	0	0	0	0	0	0	0	0.028340903	0	0	0	0	0	0	0	0	0	0	0	0	0	0.22102972	0	0	0	798.4197215	0	0	0	0	0.940908566	0	0	0	0	0
NODE_1887_length_715_cov_23.914414_g1881_i0	genus:Acanthamoeba	-	"superkingdom:Viruses;clade:Varidnaviria;kingdom:Bamfordvirae;phylum:Nucleocytoviricota;class:Megaviricetes;order:Pimascovirales;family:Marseilleviridae;genus:Marseillevirus"	0	36.29662372	0	0	22.27403327	0	0	0	0	0	0	0	0	0	446.7555775	0	0	0	0	0	0	8.331388541	0	0	0	0	0	3.183977275	46.37509594	0	0	0	0	0	0	0	144.1490705	0	0	0	0	13.6263864	0	27.08257328	0	0	0	0	0	0	27.07010035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.584590375	0	0	0	0	0	0	0	0	0	0	0	0.048641684	0	0	2.171794248	2.658172045	0	0	8.309752139	1.5952321	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.649016823	16.7519777	0	0	0	0
NODE_195_length_1895_cov_27.887866_g194_i0	-	-	"superkingdom:Viruses;clade:Varidnaviria;kingdom:Bamfordvirae;phylum:Nucleocytoviricota;class:Megaviricetes;order:Imitervirales;family:Mimiviridae"	0	31.47223739	0	0	0	0	0	0	0	0	0	0	0	0	0	7.525106379	0	0	0	0	0	22.43812503	0	0	0	0.234443165	0	2.339456153	0	0	0	90.86230646	0	0	0	0	290.0730635	0	0	0	19.08851967	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.962453306	0	0	0	2.100740689	0	0	8.465953847	0	0	0	0	0	0	0	9.80046514	125.6497888	0	87.92557721	0	0	0	0	0	0	0	8.555826604	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	110.3480046	0	0	0	0	0	0	0	0	0
NODE_189_length_700_cov_17.586790_g187_i0	genus:Prochlorococcus	-	"superkingdom:Viruses;clade:Duplodnaviria;kingdom:Heunggongvirae;phylum:Uroviricota;class:Caudoviricetes;family:Kyanoviridae;genus:Haifavirus"	70.87140385	5.116567417	0	0	0	0	0	0	1.724974356	0	52.98784363	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	296.6958736	0	0	0	0	0.629365613	0	0	0	0	0	0	0	13.90630404	0	0	0	0	0	0	0	0	0	0	0	0	0.65537677	0	0	0	0.732681497	0	0	145.5025095	0	0	0	0	12.46096664	0	0	0	0	0	0	0	0.473692458	0	0	0	1.001715774	0	0	0	5.065915888	2.390848557	0	0	0	0	0	0	1.868417563	0	0	0.070439116	2.173302744	0	3.38467414	2.053121059	0	0.198354149	5.951397464	0	0	1.771091259	0	174.1391898	0	0	4.464644999	0	0	0	0	0	3.26305434	0	0	0	0	3.397754839	0	5.24651823	0	0
NODE_88_length_896_cov_25.249115_g87_i0	-	-	"superkingdom:Viruses;clade:Varidnaviria;kingdom:Bamfordvirae;phylum:Nucleocytoviricota;class:Megaviricetes;order:Algavirales;family:Phycodnaviridae"	0	3.113273703	0	0	0	0	0	0	33.14159515	0	0	0	0	0	0	1.355684233	0	6.529824675	0	0	6.343022806	3.66170263	20.08529043	0	0	2.695241535	195.0499868	0.879178565	0	0	0	4.941224511	0	0	0	0	0	10.15404806	0	0	13.07345054	1.819202751	0	1.621868668	0	0	0	0	0	64.42824077	0	116.1632364	0.042040155	0	0	0	2.96936702	0	3.430490432	0	0	0	0	0	146.0705787	0	0	0	0	0	0	0	0.387876053	0	0.519579685	0	0.6359283	0	0	0	0.921774846	3.059211086	0	0	0.087585507	0	0	3.625607338	2.822790495	0	0	2.341403455	0	0	9.488751984	0	0	0.747951751	2.772989763	0	0.421903978	3.820766417	0	62.84422348	0	0	2.474437291	0.83573681	2.939425603	0	47.03943848	0	33.30522839	0	0	0	0	0	0	0.560217958	0	0
NODE_1530_length_1109_cov_45.525472_g1523_i0	species:Staphylococcus	-	"superkingdom:Viruses;clade:Duplodnaviria;kingdom:Heunggongvirae;phylum:Uroviricota;class:Caudoviricetes;genus:Coventryvirus"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	180.3145988	0	0	0	0	0	0	0	0	0	0	0	2.592997486	0	0	0	7.591609506	0	0	0	0	67.36667381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.334829053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.373205514	0	1.102397364	0	0	0	0	0	34.27065462	0	3.350297926	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	518.5311445	0	0	0	0	0	0	0	0	0
NODE_1710_length_1876_cov_33.071702_g1687_i0	species:Prymnesium	-	"superkingdom:Viruses;clade:Varidnaviria;kingdom:Bamfordvirae;phylum:Nucleocytoviricota;class:Megaviricetes;order:Imitervirales;family:Schizomimiviridae;genus:Biavirus"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90.42949825	0	0	0	0	0	14.3437892	6.113646924	0	0	1.065679151	0	0	0	0	1.360726016	97.5732511	0	0	0	0	7.267135508	0	0	0	0	0	0	2.64050725	0	0	13.82127445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	468.3386899	0	0	0	0	0	0	0	0	0	1.877223543	0	45.78078202	0	0	0	0	0	0	0	0	0	0	0	0	0.827736081	6.295750535	0	0	0	0	0	0	0	0	0	11.08020451	0	35.31869392	16.03292911	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_1100_length_565_cov_34.860465_g962_i0	species:Escherichia	temperate	"superkingdom:Viruses;clade:Duplodnaviria;kingdom:Heunggongvirae;phylum:Uroviricota;class:Caudoviricetes"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.466390859	0	0	0	0	0	0	0	0.123110811	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	818.675811	0	0	0	0	0	0	0	0	0	0
NODE_3472_length_536_cov_6.878850_g3464_i0	genus:Phoeniconaias	-	"superkingdom:Viruses;clade:Varidnaviria;kingdom:Bamfordvirae;phylum:Nucleocytoviricota;class:Pokkesviricetes;order:Chitovirales;family:Poxviridae;subfamily:Chordopoxvirinae;genus:Avipoxvirus"	0	14.43230957	0	0	0	0	0	0	0	0	0	0	0	0	1.075725517	0	0	0	10.15757156	0	0	0	0	0	0	14.50507733	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20.44911298	0	0	0	0	155.4893375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.675830762	0	0	0	0	0	0	0	0	600.497977	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2268173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_1724_length_746_cov_36.819225_g1719_i0	species:Olleya	virulent	"superkingdom:Viruses;clade:Duplodnaviria;kingdom:Heunggongvirae;phylum:Uroviricota;class:Caudoviricetes;family:Aggregaviridae;genus:Harrekavirus"	0	163.5719998	0	0	0	0	0	0	0	0	0	0	0	0	0	0.439434119	0	0	8.514568478	0	0	22.30342828	0	0	0	0.595535921	0	1.445526581	0	0	0	39.68180181	0	0	0	0	141.0829608	0	0	0	14.71012605	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.178086481	0.119684683	0	0	0	0	0	0	7.179538668	350.073786	0	37.25966312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22.59057952	0	0	0	0	0	0	0	3.768586849	0
