	FD21772173	FD21772179	FD21772189	FD21772205	FD21772244	FD21772261	FD21772298	FD21772337	FD21772351	FD21772578	FD21772697	FD21772699	FD21772702	FD21772766	FD21772802	FD21772880	FD21772908	FD21772934	FD21773059	FD21773106	FD21773116	FD21773174	FD21773221	FD21773259	FD21773309	FD21773313	FD21773369	FD21773537	FD21773589	FD21773630	FD21773653	FD21773675	FD21773737	FD21773746	FD21773783	FD21773819	FD21773832	FD21773841	FD21773846	FD21773847	FD21773965	FD21774021	FD21774042	FD21774045	FD21774113	FD21774123	FD21774318	FD21774401	FD21774408	FD21774415	FD21774498	FD21774517	FD21774522	FD21774524	FD21774545	FD21774702	FD21774708	FD21774709	FD21774719	FD21774760	FD21774779	FD21774818	FD21771986	FD21772050	FD21772081	FD21772250	FD21772292	FD21772346	FD21772347	FD21772392	FD21772426	FD21772472	FD21772506	FD21772806	FD21772808	FD21772863	FD21772902	FD21772906	FD21772910	FD21772976	FD21773016	FD21773025	FD21773044	FD21773104	FD21773140	FD21773306	FD21773308	FD21773335	FD21773336	FD21773352	FD21773450	FD21773461	FD21773511	FD21773545	FD21773644	FD21773669	FD21773744	FD21773752	FD21773775	FD21773858	FD21773873	FD21773934	FD21773988	FD21774007	FD21774037	FD21774064	FD21774070	FD21774163	FD21774168	FD21774169	FD21774233	FD21774370	FD21774444	FD21774492	FD21774523	FD21774611	FD21774623	FD21774626	FD21774642	FD21774681	FD21774695	FD21774821
Streptococcus_sp._3705	0	0	0	0	0	0	0	0	0	0	0	4.620725492	0	0	2.407787169	0.783716999	0	0	0	0	0	0	0	0	0	10.92753523	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	382.426835	67.4975168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_sp._4094	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39.76894774	5.855050782	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_sp._5004	73.60888571	1.222252295	0	1.055275221	0	0	0	0	0	0	0	359.8978746	0	0	4.781399294	2.593850454	0	0	0	0	0	0	0	0	0	2.970829221	0	92.68625966	0	0	0	0	0	0	0	0	0.440211556	0	0	0	0	148.1261227	1.396218795	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.436553004
Streptococcus_sp._53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	122.3680943	3.571186687	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.29766294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_sp._68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31.68661556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_sp._714	0	0	0	18.65905221	0	0	0	0	0	0	0	0	0	0	49.74616765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35.61330013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_sp._AS20	0	191.4987443	0	0.06348444	0.365126995	0	0	147.2795313	0	0	0	0	0	95.86479135	2.290505085	0.039010947	0	0	440.5424306	5.468221466	70.65101285	630.2692332	0.954780999	0	166.5487902	301.5359449	0	0	0	21.89077401	1.21416371	39.93615002	0	0	0	0	54.74589334	0	0	0	0.466210402	41.35337687	79.58555513	1.946545869	0	0	17.16243515	0	0	0	0	0	23.38941551	0	8.689719463	0	0	0	58.53617728	0	0	0	25.13327494	0	0	0	0.291319651	0	0	0	0	0	0	611.6723151	19.89877708	0	0	0	0	0	0	0.362459593	0	0	3.036991898	4.054722866	0	121.0900506	969.7682528	0	1164.639831	26.44696903	0	68.18111343	11.63590384	12.85909564	0	381.9393853	87.2528006	0	149.9276002	0	0	0	0	0	0	0	27.85520543	0	0	0.489108899	0.078128677	0	0	0	0	0	0	0	0	0
Streptococcus_sp._CF8_St5-17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.174413268	0	0	0	0	0	0	0	0	0	0	644.0381131	0	0	0	0	0	0	0	0	0	0	0.330265204	0	0	0	0	0	0	2.579249829	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.36366636	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_sp._F0442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	325.8685533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.33867313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_sp._FDAARGOS_146	0	244.0356464	0	0	0	0	0	0	0	0	0	0	0	191.798707	0	0	0	0	16.51845457	0	0.331779081	145.5428895	0	0	44.78060624	196.5434792	0	0	0	6.88243798	0	0	0	0	0	0	24.35398587	0	0	0	0	8.452192826	0	15.39542679	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.610604093	0	0	0	0	0	0	37.11636743	2.796551388	0	0	1.703511923	0	0	0	0	0	0	1.302037211	3.876971842	0	38.58498209	150.4109422	0	168.555478	24.0457955	0	0	0	3.136722763	0	79.27263491	14.40198401	0	48.96358714	0	0	0	0	0	0	0	5.520153792	0	0	12.52170792	0	0	0	0	0	0	0	0	0	0
Streptococcus_sp._HF-100	0	4.485958385	0	0.326156848	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.796483057	0	0	0	0	0	4.551026721	0	0	0	0	0	0	0	0	0	0	0	1.406327234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.221121204	0	0	0	0	0	0	0	0	0	0	4.080395428	0	0.71044091	3.597668574	0	0	13.95458703	0	0	0	8.542852457	0	5.272967337	0.053244907	0	42.91943955	0	0	0	0	0	0.38441479	0	0	0	0	0	0	0	0	0	0	0	0	10.24958041	0	0
Streptococcus_sp._HMSC034E03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.387420942	3.121040948	0	0	0	0	0.95939646	0	0	0	0	0.847740534	0	0	0	0	0	0	0	0	0	0	1.203824827	0	0	0	0	0	0	91.47037716	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.152012651	0	0.12571846	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_sp._HMSC057G03	0	120.6787497	0	12.27471091	238.3889298	0	0	0	0	0	0	0	0	0	134.3696515	0	0	0	0	0	0	0	0	0	0	5.765153451	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36.26477498	0	2.871967279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	126.9777202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.620721056	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.355127609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_sp._HMSC062D07	0	10.98740534	0	1.272192905	2.089265224	0	0	0	0	0	0	0	0	0	482.477903	0.124011974	0	0	0	0	0	0	0	0	0	14.54362957	0	1.797263748	0	0	0	0.706388084	0	0	0	0	191.1023269	0	0	0	0	73.78088232	0	29.60553496	0	0	0	0	0	0	0	0	0	0	4.619635241	0	4.276879719	0	0	0	0	0	2.509917941	0	0	0	0	0	0	0	0	26.94661601	6.176190861	0	2.918818077	0	0	0	0	0	0	0	0	0	0	0	0	0	0.252962648	0	0	0	0	0	0	0	0	0	0	0	1.46182947	7.00009488	0	44.50469554	0	0	0	0	0	0	0	0	0	0	0	0	48.88328094	0	0	0	0	0
Streptococcus_sp._HMSC067H01	0	0.461620628	0	0	0	0	0	0	0	0	0	0	0	0	1.872723354	0	0	0	0	0	21.73023632	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.140965854	0	21.53855494	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.718254139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_sp._HMSC34B10	0	82.42938958	0	0	43.48855471	0	0	0	0	0	0	0	0	0	109.734638	0.775075496	0	0	0	0	6.445372651	0	0	0	0	32.31096857	0	0.32106921	0	0	0	0	0	0	0	0	10.59805905	0	0	0	0	3545.634339	0	132.9684775	0	0	0	0	0	0	0	0	0	33.95459201	0	2.379444748	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.672527615	0	1.367158023	0	0	0	0	0	0	0	0	0	0	0	19.23345748	3.636603012	0.403696744	0	0	1.148869783	7.744084108	0	0	0	0	6.268679885	0	0	0	1.337694609	0	0	0	0	2.285976488	0	0	0	0	0.313362944	0	0	0	0	0	87.20442816	0	0	0	0
Streptococcus_sp._HPH0090	0	160.9931726	0	23.47080672	133.7372536	0	0	0	0	0	0	0	0	0	103.1622723	0.309193526	0	0	104.5265478	139.1493591	12.66738409	0.131411322	0	0	0	293.0330901	0.728793981	1.770901493	0	0	0	14.9455932	0	0	0	0	6.587288176	0	0	0	1719.235658	262.3323072	0	872.3415922	0	0	0	0	0	0	12.88296006	0	60.4310097	0	0	0	0	0	0	0	0	0	0.179472144	0	72.62445179	0	0	0	0	0	0	0	0	0	0.105724975	0	0	0	0	0	0	0	0	207.1467252	3.512821381	6.116351016	0	0	0	0	23.26385467	42.15718841	16.30673451	12.90921802	0	112.7742746	0	3.803388608	0	0	9.491504344	0.495545387	0	0	0	0	8.885518485	0	0	0	0	0	0	0	0	0	111.5570045	20.72752554	0	0	1.558668931	0
Streptococcus_sp._Marseille-P6264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	266.4584582	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_sp._Marseille-P8640	0	26.99938299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66.16972641	0	0	0	0	0	0	2.090945757	0	0	21.87849157	0	0	1.655308892	0	0	0	0	0	0	0	0	0	85.81530892	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46.90483017	0	0	0	0	0	0	0	0	55.24598709	0	0	0	0	0	0	57.10751344	0	0	21.84118348	0	167.5415203	0	0	0	0	0.137489154	7.318229226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_sp._Marseille-Q0941	0	2.920712655	0	0	0	0	0	0	0	0	0	0	0	0	12.05200228	0	0	0	0	0	0	0	0	0	0	0.790164997	0	0.408266349	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.805235359	0	0	0	0	0	0	0	15.15175948	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.158079848	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_sp._Marseille-Q3533	0	2.719885706	0	0	0	0	0	0	0	0	0	0	0	0	249.2218607	0	0	0	0	0	0	0	0	0	0	169.7358204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.796329302	0	4.169149064	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.100851187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.616084714	0	0	0	0.066065521
Streptococcus_sp._Marseille-Q4154	0	7.403221508	0	1.894606092	2.416531352	0	0	0	0	0	0	0	0	0	96.25558406	0	0	0	0	0	0.58022398	0	0	0	0	13.03532634	0	0	0	0	3.748453625	0	0	0	0	0	2.038538362	0	0	0	0	0.655478464	0	182.8352364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92.12102676	0	0	0	12.65046684	0	0.157763955	0	0	0	0	0	0	0	0	0	0	0	0	0.057317586	0	0	0	0	2.397078969	0	0	0	0	0	0.034365922	0	0	0	0	0	0	0	0	0	0	0	0	0.153672225	0	0	0	0	0	0.225448916	193.5922514	0	0	0
Streptococcus_sp._Marseille-Q6488	190.4053196	51.42326142	0	0	0	0	0	0	0	0	0	410.4644463	0	0	1.273922048	131.7972173	0	0	0	0	0	0	0	0	0	10.09452384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	250.5680347	0	0.145477126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39.53951893	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	198.234991	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_sp._NM	0	3.251852581	0	356.7307593	0	0	0	0	0	0	0	8.935393237	0	0	36.14014634	1.461397974	0	23.72149438	0	0	0.658868231	0	0	0	0	35.09301147	0	0.267384779	0	0	58.20565954	0	0	0	0	0	16.53460206	0	0	0	0	163.7351316	0	94.69471989	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	104.174419	0	0.119431646	0	0	0	0	0	0	0	0	0	0	0	0	0.143895847	0	0	5.97971801	0	0	0	0	0	0	0	0.69020539	0	0.957037791	0	0	0	0	0	29.27576351	0	0	0	0	0.290835236	0	0	0	0	0	0	0	0	0	0
Streptococcus_sp._oral_taxon_061	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.113234733	0	0	0	0	0	0	0	0	0	0	2.712386875	0	0	0	0	0	0	0	0	0	0	0.288877185	0	0	0	0	8.625008743	0	0.663536652	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.348436821	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_sp._oral_taxon_431	0	182.1499289	0	28.65090733	26.30455701	0	0	0	0	0	0	0	0	0	375.5488306	0	0	0	0	0	3.078302566	0.516232397	0	0	0	369.558915	0	1.767690961	129.6256608	0	0.05050195	0	0	0	0	0	65.13020571	0	0	4.263642932	0	109.1016486	0	1781.731225	0	0	0	0	0	0	0	0	0	10.89692992	0	0	0	20.57533583	0	57.18259973	0	0	0	0	0	0	0	0	0	0	0	0	35.14543069	0	1.946548279	0	0	0	0	0	0	0	0	0	0	0	0	0.412214002	5.247261785	0	2.507414611	0.431095099	0.096885682	0	0	0	0	0.330136469	0	0	0	0.257628336	0	0	0	0	9.330755802	0	0	0	0	0	0	0	0	0	0	76.38971921	0	0	0	0
Streptococcus_sp._S1	0	1.819293588	0	0	2.899583999	0	0	0	0	0	0	0	0	0	12.14978143	0.514784661	0	0	0	0	0	0	0	0	0	21.91893734	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63.12886839	0	4.132361188	0	0	0	0	0	0	0	0	0	0	0	47.71076152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.194468841	0	0	0	0	0.057280726	0	0	0	0	9.812535774	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.231545995	0	0	0	0	0	0	0	0	0	0
Streptococcus_sp._SK643	3587.266822	1633.124955	0	336.2677103	604.4058905	0	0	0	0	0	0	1087.137389	0	0	11463.62595	144.5043656	0	0	676.6680379	0	46.35463172	214.3779841	340.3132673	0	14.1362507	1903.473603	0	3906.426835	832.098148	0	2374.048036	12.13607126	1744.886087	0	0	0	511.9160056	0	0	5.420836775	9.580786449	3700.116196	0	3052.667648	0	0	0	0	0	0	0	4.536870148	316.2968074	437.6086353	0	941.1498707	10.1314718	4.609742666	21.10419069	3.746975474	0	0	0	0	1118.205814	0	0	0	0	428.2139102	0	0	141.7169234	125.0942775	172.2534177	153.5205189	7.250745841	16.70222956	0	0	0	0	728.7283911	7.772182998	220.5670075	156.0214357	0	340.2123907	293.6188148	0	166.0668446	60.5922858	34.66324364	28.14801575	24.12826242	334.8798163	0	543.4671669	1350.983034	0	123.4819839	10.22602125	0	0	0	0	356.3525102	1543.815863	17.06575529	0	0	0.717954182	0	0	0	1676.301215	365.9076591	229.4899133	0	12.81197552	0	441.7483881
Streptococcus_sp._SM3	9255.435161	631.2303395	0	700.6884863	151.6005432	10.70367134	0	6.747256619	0	0	0	1231.930687	0	0	3522.669905	88.11752524	0	0	310.1051643	261.7864843	37.66084875	2.793933446	69.18936631	0	0	526.2225261	0	886.8267846	61.1474274	0	848.7644369	10.28081036	210.8358324	0	0	0	91.91832933	0	0	0	0	734.709423	163.5899091	3769.266468	0	0	0	0	0	0	21.26738651	0	5.85030571	0	0	4899.043614	1.300402617	0	0	0	0	0	2.967808376	0	1405.533015	60.73449274	0	0	1576.716729	20.17068472	0	0	98.38442836	19.26743862	100.5897911	282.7208439	0	54.23757514	0	0	32.80241746	0	36.54846995	15.98980361	11.41518603	5.00300084	0	9.554125162	0.346328085	0	107.4283154	18.35416512	7.69062836	58.28773607	0	118.6850411	0	4.169088252	446.8579298	0	15.610709	7.179939255	0	0	0	0	276.4757273	28.25090588	0	0	0	0.304099681	0	0	0	0	5.283592532	150.9098679	0	0.868271044	3.68209206	934.4764229
Streptococcus_sp._SM5	0	9.688951849	0	0	112.9500441	3.372311567	0	0	0	0	0	0	0	0	103.4293548	0	0	0	0	0	0	0	0	0	0	8.474031523	0	1.132530054	0	0	0	0	0	0	0	0	0	0	0	0	0	27.43046554	0	1.532036728	0	0	0	0	0	0	0	0	0	0	0	59.49245037	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.690132897	0	0	0	0	16.34519237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32.5646554	0	0	0	0	0	0	0	0	1.967061128	0	0	0	0	0.205198528	0	0	0	0	0	0	0	0	0	0	5.407174472	0	0	0	0
Streptococcus_sp._UMB1203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.440735676	0	0	0	0.452836687	0	2.074885202	0	0	0	0	0.366681422	0	0	0	0	4.939201714	0	0	0	0	0	0.312421205	0	0	0	0	1.11935553	0	0.191364295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.058266135	0	0.090266409	0	0	0	0	0	0	0	0	0	0	0.131503008	0	0	0	0	0	141.889346	1.642442998	0	0	0	0	0	0.163017833	0	0.84388375	80.61260885	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.106943716	0	0	0	0
Streptococcus_sp._XMC	0	0	0	18.3622798	18.26368105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.76985681	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.100603806	0	350.6156169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.28208991	0	0.159504976	0	0	0	0	0	0	0	0	33.73677501	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_thalassemiae	1345.936285	0	0	0	0	0	0	0	0	0	0	1028.036894	0	0	170.4480304	53.90345475	0	0	0	0	0	0	0	0	0	12.91664879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	581.0478269	0	0	0	0	0	0	0	0	0	0	0	10.82473763	0	0	0	0	0	0	0	3.151255314	0	0	0	0	0	0	0	12.22841306	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.809491995	0	1.197197971	0.220458308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35.24008915	52.63426052	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_thermophilus	6627.822585	122.7503804	0	113.437466	1789.218638	213.0904435	0	0	0	0	0	11.07031957	0	0	811.1050778	6.689045172	128.8473	0	0.649515319	0	0	0	58.27301872	0	0	40210.21887	0	43.35089495	230.2104047	0	57.2372633	12.24292058	0	0	29.06871962	0	23.42129458	0	0	0.693861573	0	80.88116883	0	81.3119215	0	0	0	0	0	0	0.678520806	0	11.93975158	21.41479056	0	969.2677625	1.046509226	1311.766457	0	0	0	6405.366342	0	0	3513.158233	0	0	0	88.14129402	0	0	0	13.07005657	0	0.647357173	0	0	0	0	0	0	0	1.275169955	0	4.91056245	1.664245794	0	1.913898983	0.053132809	0	48.95342354	0.367225975	112.5488641	6.356400949	36.76038104	2.501016058	0	1.194710676	91.51741201	0	0.968323351	0.078506964	0	17.36829584	0	0	76.78917968	0	0	0	0	1.614638485	0	0.489683331	0	370.7955117	1.842100576	0	0	0	0	1779.84589
Streptococcus_timonensis	0	1.638833094	0	0	0	0	0	0	0	0	0	0	0	0	420.2789086	0	0	0	0	0	0	0	0	0	0	2.632493473	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52.0473673	0	1.564145282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.479844963	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_toyakuensis	1764.615523	18.40205009	0	1.112164755	0	0	0	0	0	0	201.4709106	2356.233377	0	0	260.7566848	4.686315536	0	0	0.720491981	0	0	0	0	0	0	113.279449	0	0	1.953444338	0	0	0	0	0	0	0	0	0	0	0	0	1069.470002	601.2081514	4.567091518	0	0	0	0	0	0	0	0	0	0	0	233.7553115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_uncl	342765.6097	377327.3796	13759.42834	188577.0595	116616.7268	38092.86562	16787.70779	50386.60753	13027.628	96850.61431	144090.0222	263269.7128	25013.27086	135516.5027	383213.2563	18211.7486	32654.01052	39486.16857	194590.4531	86078.99167	98682.90191	122371.2943	42552.19903	7042.456447	357885.1507	330521.0386	2425.578117	356481.5365	83576.41218	169449.3561	162652.5945	56292.62775	74919.50117	30064.0135	24517.92076	15465.98878	74679.81537	6818.553533	59449.8178	18195.06374	67440.84518	335358.2751	93545.71022	447045.9553	25953.3033	24193.74235	23334.86755	20712.63372	22126.7751	8991.230821	65543.68041	47131.15566	36125.59209	70028.45665	186686.3795	120413.3222	11051.37787	27104.73134	80700.75061	52096.65631	23774.49777	33213.71528	21450.59195	24524.90228	150021.0221	20631.5179	46548.43824	16456.64163	77497.15868	23900.78664	462.8672279	29091.02508	51601.91349	110097.278	30074.3848	348714.9045	31825.36156	57887.60178	750.8164141	6550.279838	227869.4494	13854.83193	127926.2257	47578.90592	46267.09138	104709.6755	37421.11711	102847.7026	112942.5212	15983.22711	252799.1064	85849.69406	34373.18302	36533.59618	29050.85541	132664.3542	53353.92515	137504.2617	383579.469	56691.19064	215451.3033	6053.233929	19373.0851	12103.17667	13076.45996	3961.178451	315787.7914	43383.27036	83582.6157	21693.68795	44479.27722	1563.935056	17188.02885	57039.76482	43850.97239	18133.63723	60773.83768	86554.36683	37167.51434	304385.9835	17775.62855	71064.82393
Streptococcus_vestibularis	0	7.180543145	0	9.919325872	0	0	0	0	0	0	0	0	0	0	88.32526199	0	0	0	0	0	0	0	1.536157548	0	0	2.23004023	0	0	0	0	0	0.235389841	0	0	0	0	2.322279403	0	0	0	0	0	0	29.67733374	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.01331208	0	0	0	0	0	0	0	0	19.8414206	0	0	0	0	0	0	0	0	0	0	0	0	0	14.67974679	0	0	0	0	0	0
Tannerella_forsythia	0	0	0	0	93.89250539	0	0	0	0	0	0	0	0	0	0.43918038	0	0	0	2.001114642	0	21.64189694	0	0	0	0	389.1590434	0	0	0	0	0	0	0	10.11493217	0	0	0	0	0	0	213.5700494	176.0665575	0	0	0	0	0	0	0	0	0	0	0	0	4.490385519	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	98.98787601	0	0	0.194406071	0	0.643115733	0.148033376	0	0	0	0	2.831173265	0	0	0	5.229615529	20.06923396	0	1.554318052	29.10518148	0	0	0	0	0	0	113.6734533	0	0	0	365.5581425	0	0	0	288.5996868	0	0	0	0	0
